,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,Unnamed: 0,WEIGHT,WINS,WL
11,21.0,2.6829268292682933,1.2560975609756098,8.670731707317072,1,3.3536585365853657,1.2317073170731707,0.35560975609756085,18.048780487804876,9.780487804878051,0.5427926829268293,5.219512195121951,4.341463414634147,0.7636707317073169,82.0,7-0,51.0,36.987804878048784,32,3.609756097560976,2.9390243902439024,Karl-Anthony Towns,1626157,-0.3170731707317073,C,25.13414634146341,12.280487804878051,2016,0.6829268292682927,2.5853658536585367,1610612750,11,244,31.0,
14,29.0,1.2153846153846153,0.3076923076923077,2.8769230769230765,1,2.7230769230769236,0.8615384615384616,0.2772307692307692,5.476923076923077,2.3230769230769237,0.4023230769230768,0.9384615384615383,0.6923076923076923,0.27718461538461536,65.0,6-10,37.0,18.29230769230769,88,0.8769230769230769,2.3692307692307693,Nemanja Bjelica,202357,-0.2,F,6.2,3.753846153846154,2016,0.6153846153846154,0.9076923076923076,1610612750,14,225,28.0,
0,33.0,1.9565217391304348,0.13043478260869565,2.1159420289855078,10,2.9420289855072466,0.9710144927536232,0.28710144927536224,4.710144927536232,1.710144927536232,0.3273333333333332,0.9130434782608696,0.7826086956521741,0.3002463768115942,69.0,6-4,52.0,18.63768115942029,2,0.13043478260869565,1.4347826086956519,Randy Foye,200751,-2.971014492753623,G,5.173913043478262,2.246376811594203,2016,0.5072463768115942,1.1594202898550725,1610612751,0,218,17.0,
1,27.0,2.242857142857143,0.08571428571428573,3.6857142857142855,2,4.4,1.5,0.3135714285714286,10.5,4.357142857142857,0.40950000000000014,3.4571428571428573,2.914285714285714,0.6882999999999999,70.0,6-4,56.0,25.07142857142857,6,0.3142857142857143,1.6857142857142855,Sean Kilpatrick,203930,-3.2,G,13.128571428571426,4.0,2016,0.6428571428571429,1.9285714285714288,1610612751,1,219,14.0,
3,24.0,3.135593220338983,0.3898305084745763,2.3220338983050848,2,1.7118644067796611,0.6440677966101694,0.2739830508474576,5.118644067796611,2.2711864406779663,0.3904915254237288,2.694915254237288,2.135593220338983,0.5810338983050847,59.0,6-6,46.0,22.576271186440678,8,0.4576271186440678,2.016949152542373,Spencer Dinwiddie,203915,-2.2203389830508478,G,7.322033898305085,2.7796610169491527,2016,0.7457627118644068,1.11864406779661,1610612751,3,200,13.0,
5,29.0,2.3466666666666667,1.653333333333333,3.76,8,5.16,1.7866666666666666,0.3070533333333333,15.626666666666667,7.4,0.4704533333333331,4.8533333333333335,3.933333333333333,0.77248,75.0,7-0,55.0,29.68,11,1.6133333333333333,2.56,Brook Lopez,201572,-2.1066666666666665,C,20.52,5.373333333333332,2016,0.5066666666666667,2.453333333333333,1610612751,5,268,20.0,
6,25.0,1.0384615384615383,0.15384615384615385,2.519230769230769,2,4.25,1.6346153846153846,0.3765192307692307,6.961538461538463,2.9615384615384617,0.3987500000000001,0.9423076923076924,0.6730769230769231,0.2375,52.0,6-6,42.0,21.923076923076927,12,0.3076923076923077,2.3269230769230766,Joe Harris,203925,-5.461538461538462,F-G,8.23076923076923,2.8269230769230766,2016,0.5769230769230769,1.0576923076923077,1610612751,6,219,10.0,
8,24.0,0.2653061224489796,0.3673469387755102,1.3673469387755102,2,1.3469387755102042,0.4081632653061225,0.1806122448979592,3.4489795918367347,1.5714285714285714,0.34728571428571425,0.7755102040816326,0.6530612244897959,0.27142857142857146,49.0,6-6,21.0,10.326530612244898,14,0.30612244897959184,1.0,KJ McDaniels,203909,-0.8979591836734694,G-F,4.204081632653061,1.673469387755102,2016,0.3877551020408163,0.5918367346938775,1610612751,8,205,28.0,
9,22.0,2.6301369863013697,0.4931506849315068,2.0821917808219177,R,2.041095890410959,0.6027397260273972,0.2244109589041096,6.958904109589041,2.794520547945205,0.4138219178082191,1.547945205479452,1.2465753424657535,0.3938356164383562,73.0,6-4,56.0,22.534246575342465,15,0.4383561643835616,2.3972602739726026,Isaiah Whitehead,1627785,-1.6164383561643836,G,7.4383561643835625,2.5205479452054798,2016,0.5753424657534246,1.9452054794520548,1610612751,9,213,17.0,
10,22.0,1.9298245614035088,0.14035087719298245,2.8947368421052637,R,3.2280701754385963,1.0350877192982455,0.3240701754385964,6.666666666666668,3.0,0.4400350877192983,1.631578947368421,1.1754385964912282,0.393719298245614,57.0,6-7,42.0,21.63157894736842,22,0.4035087719298245,1.5964912280701755,Caris LeVert,1627747,-1.5964912280701755,G-F,8.210526315789473,3.298245614035088,2016,0.8596491228070176,1.0350877192982455,1610612751,10,203,15.0,
11,22.0,1.9743589743589745,0.5641025641025641,4.564102564102563,1,0.8589743589743589,0.19230769230769232,0.10255128205128207,6.94871794871795,3.0128205128205128,0.4356282051282052,3.243589743589744,2.435897435897436,0.5944999999999999,78.0,6-7,59.0,22.58974358974359,24,1.2307692307692308,2.269230769230769,Rondae Hollis-Jefferson,1626178,-3.3846153846153846,F,8.653846153846152,5.794871794871796,2016,1.051282051282051,1.4871794871794872,1610612751,11,214,19.0,
12,29.0,1.9436619718309858,0.39436619718309857,6.028169014084507,6,1.0985915492957747,0.35211267605633795,0.18545070422535206,8.32394366197183,4.295774647887323,0.5037746478873238,1.5492957746478873,1.0422535211267605,0.4042253521126761,71.0,6-8,53.0,24.74647887323944,35,2.014084507042253,2.140845070422535,Trevor Booker,202344,-4.704225352112676,F,9.985915492957746,8.04225352112676,2016,1.056338028169014,1.7887323943661972,1610612751,12,228,18.0,
13,27.0,0.859375,0.671875,2.984375,2,2.8125,0.859375,0.26243750000000005,5.921875,2.71875,0.429796875,0.8125,0.609375,0.255234375,64.0,7-0,50.0,18.375,41,1.109375,1.421875,Justin Hamilton,203120,-4.546875,C,6.90625,4.09375,2016,0.453125,0.671875,1610612751,13,255,14.0,
2,31.0,2.3246753246753253,0.3116883116883117,2.6753246753246747,8,3.493506493506493,1.4025974025974026,0.4006753246753248,9.142857142857142,4.1688311688311686,0.4514285714285715,1.2727272727272727,1.103896103896104,0.3811688311688312,77.0,6-5,48.0,31.948051948051948,5,0.6883116883116883,1.8311688311688312,Courtney Lee,201584,-3.0259740259740258,G,10.844155844155843,3.363636363636364,2016,1.051948051948052,0.8961038961038961,1610612752,2,200,29.0,
3,21.0,1.4696969696969695,1.9545454545454544,5.5151515151515165,1,4.757575757575758,1.6969696969696968,0.3119393939393939,14.924242424242426,6.712121212121213,0.4411515151515151,3.8181818181818175,3.0,0.6349848484848486,66.0,7-3,40.0,32.81818181818182,6,1.681818181818182,3.696969696969697,Kristaps Porzingis,204001,-1.5,F,18.12121212121212,7.196969696969697,2016,0.7121212121212122,1.7878787878787878,1610612752,3,240,26.0,
4,33.0,2.8783783783783785,0.4594594594594595,5.081081081081081,13,5.6891891891891895,2.0405405405405403,0.3432297297297297,18.77027027027027,8.135135135135135,0.4342297297297296,4.9324324324324325,4.108108108108108,0.7591216216216216,74.0,6-8,45.0,34.351351351351354,7,0.8378378378378378,2.675675675675676,Carmelo Anthony,2546,-3.135135135135135,F,22.41891891891892,5.918918918918918,2016,0.8108108108108109,2.0675675675675675,1610612752,4,240,29.0,
5,28.0,1.2439024390243902,0.3780487804878049,2.414634146341464,3,3.3292682926829267,1.1829268292682926,0.3260487804878048,6.560975609756098,2.8414634146341466,0.44408536585365854,0.975609756097561,0.8048780487804879,0.2945975609756098,82.0,6-6,51.0,19.939024390243897,8,0.32926829268292684,1.329268292682927,Justin Holiday,203200,-0.5,G,7.670731707317072,2.7439024390243905,2016,0.7926829268292683,0.8048780487804879,1610612752,5,185,31.0,
6,27.0,1.4810126582278482,1.3164556962025316,3.5696202531645564,4,0.21518987341772156,0.02531645569620253,0.02531645569620253,5.227848101265823,2.7215189873417716,0.4996835443037974,1.0506329113924051,0.810126582278481,0.2970126582278481,79.0,6-10,50.0,15.556962025316455,9,1.9873417721518989,2.2025316455696204,Kyle O'Quinn,203124,-2.0,C-F,6.278481012658228,5.556962025316457,2016,0.4556962025316456,0.9620253164556962,1610612752,6,250,29.0,
7,32.0,2.239130434782609,0.8043478260869565,5.239130434782608,9,0.021739130434782608,0.0,0.0,4.391304347826087,2.152173913043478,0.4451956521739131,1.6956521739130437,0.7391304347826086,0.2692608695652174,46.0,6-11,29.0,22.043478260869566,13,3.5217391304347827,2.760869565217391,Joakim Noah,201149,-3.108695652173913,C,5.043478260869565,8.76086956521739,2016,0.6521739130434783,1.2608695652173914,1610612752,7,230,17.0,
8,23.0,1.3333333333333333,0.5,4.611111111111111,R,0.20833333333333331,0.05555555555555555,0.037027777777777784,6.458333333333332,3.4166666666666665,0.4860416666666666,1.7361111111111112,1.2638888888888888,0.38690277777777776,72.0,6-11,45.0,18.38888888888889,14,2.3611111111111107,2.083333333333333,Willy Hernangomez,1626195,-0.8194444444444444,C,8.152777777777779,6.972222222222222,2016,0.5694444444444444,1.3888888888888888,1610612752,8,240,27.0,
10,28.0,4.421875,0.265625,2.8125,7,0.9375,0.203125,0.0926875,15.265625,7.1875,0.4639843750000001,3.953125,3.453125,0.790953125,64.0,6-3,38.0,32.5625,25,1.03125,1.3125,Derrick Rose,201565,-2.578125,G,18.03125,3.84375,2016,0.6875,2.296875,1610612752,10,190,26.0,
11,24.0,2.0576923076923075,0.15384615384615385,1.6538461538461535,R,1.6538461538461535,0.4423076923076923,0.1926923076923077,4.173076923076923,1.5769230769230769,0.305,0.8269230769230769,0.5384615384615384,0.22275,52.0,6-4,38.0,16.5,31,0.2307692307692308,1.4230769230769231,Ron Baker,1627758,-1.0576923076923077,G,4.134615384615385,1.8846153846153848,2016,0.6538461538461539,1.0769230769230769,1610612752,11,220,14.0,
13,29.0,0.7608695652173914,0.10869565217391304,2.391304347826087,5,1.8478260869565215,0.8260869565217391,0.3343260869565217,5.304347826086956,2.108695652173913,0.39095652173913054,1.108695652173913,0.9347826086956522,0.32067391304347825,46.0,6-8,31.0,21.043478260869566,42,0.6956521739130435,1.8478260869565215,Lance Thomas,202498,-4.434782608695652,F,5.978260869565218,3.0869565217391304,2016,0.4565217391304348,0.5434782608695652,1610612752,13,235,15.0,
14,27.0,1.0147058823529411,0.16176470588235295,1.161764705882353,R,2.4705882352941178,0.7941176470588235,0.2503529411764706,5.4264705882352935,2.323529411764706,0.3520147058823529,1.0,0.8088235294117647,0.3370147058823529,68.0,6-9,44.0,14.985294117647056,91,0.6911764705882353,1.161764705882353,Mindaugas Kuzminskas,1627851,-0.04411764705882353,F,6.25,1.8529411764705883,2016,0.4264705882352941,0.75,1610612752,14,215,24.0,
0,21.0,1.875,0.5,3.6125,2,3.3375,0.9625,0.25807499999999994,10.8125,4.9125,0.4392999999999999,2.7125,1.95,0.5238750000000001,80.0,6-9,51.0,28.75,0,1.45,2.15,Aaron Gordon,203932,-2.0125,F,12.7375,5.0625,2016,0.8125,1.1125,1610612753,0,220,29.0,
2,23.0,6.451219512195122,0.4878048780487805,3.634146341463415,2,1.7804878048780488,0.4878048780487805,0.1960609756097561,11.121951219512193,5.243902439024391,0.4690731707317074,2.573170731707317,1.7804878048780488,0.4659024390243903,82.0,6-4,53.0,29.451219512195124,4,1.0853658536585369,2.158536585365854,Elfrid Payton,203901,-1.7804878048780488,G,12.75609756097561,4.719512195121951,2016,1.0731707317073171,2.1707317073170733,1610612753,2,185,29.0,
3,22.0,0.953846153846154,0.2307692307692308,1.9384615384615385,1,2.2153846153846155,0.6615384615384615,0.25838461538461543,5.0769230769230775,1.8,0.3325846153846153,0.7692307692307693,0.6153846153846154,0.2359076923076923,65.0,6-8,45.0,14.753846153846155,8,0.3076923076923077,1.1384615384615384,Mario Hezonja,1626209,-4.415384615384617,G-F,4.876923076923077,2.2461538461538457,2016,0.4615384615384616,0.8923076923076924,1610612753,3,218,20.0,
4,26.0,2.773333333333333,0.9866666666666668,8.04,5,1.0,0.30666666666666664,0.15998666666666667,13.746666666666664,6.44,0.46268000000000004,2.1333333333333333,1.4266666666666667,0.4195600000000001,75.0,7-0,48.0,28.81333333333333,9,2.3466666666666667,2.4,Nikola Vucevic,202696,-1.88,C,14.613333333333333,10.386666666666667,2016,1.0133333333333334,1.56,1610612753,4,260,27.0,
5,24.0,2.9705882352941178,0.05882352941176471,2.426470588235294,4,5.294117647058823,1.8823529411764703,0.35411764705882337,13.676470588235292,6.0,0.4306911764705884,4.073529411764706,3.2794117647058822,0.7326323529411765,68.0,6-7,45.0,32.85294117647059,10,0.6470588235294118,2.647058823529412,Evan Fournier,203095,-2.8529411764705883,G,17.161764705882348,3.0735294117647056,2016,0.9705882352941176,2.073529411764706,1610612753,5,205,23.0,
6,24.0,0.9135802469135802,1.1234567901234571,5.061728395061729,5,0.0,0.0,0.0,4.185185185185185,2.2098765432098766,0.4900864197530867,2.888888888888889,1.5432098765432098,0.4514444444444444,81.0,6-9,52.0,22.234567901234566,11,1.938271604938272,2.4938271604938267,Bismack Biyombo,202687,-4.246913580246914,C-F,5.962962962962963,7.0,2016,0.308641975308642,1.1728395061728396,1610612753,6,255,29.0,
8,29.0,2.6794871794871797,0.01282051282051282,1.3076923076923077,8,3.5128205128205128,1.2179487179487178,0.3445641025641025,6.628205128205129,2.5,0.3593333333333332,2.0641025641025643,1.6794871794871795,0.5262820512820513,78.0,6-0,49.0,19.71794871794872,14,0.19230769230769232,1.294871794871795,D.J. Augustin,201571,-5.717948717948718,G,7.897435897435898,1.5,2016,0.3974358974358974,1.1538461538461535,1610612753,8,183,29.0,
11,26.0,1.1282051282051282,0.4230769230769231,2.41025641025641,4,5.012820512820513,1.8205128205128205,0.319923076923077,9.564102564102564,4.17948717948718,0.4229230769230769,0.9871794871794872,0.8205128205128205,0.3076923076923077,78.0,6-7,39.0,25.051282051282055,31,0.2307692307692308,1.8333333333333333,Terrence Ross,203082,1.6025641025641026,F,11.0,2.641025641025641,2016,1.1153846153846154,0.8717948717948718,1610612753,11,195,39.0,
12,33.0,1.8387096774193548,0.03225806451612903,1.1774193548387095,9,1.6935483870967742,0.5161290322580645,0.2645,4.0,1.5483870967741935,0.31648387096774194,1.064516129032258,0.9193548387096774,0.3067258064516129,62.0,6-2,42.0,16.306451612903224,32,0.25806451612903225,1.3548387096774193,C.J. Watson,201228,-2.9838709677419355,G,4.532258064516129,1.435483870967742,2016,0.6935483870967742,0.7580645161290323,1610612753,12,175,20.0,
