,Unnamed: 0,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS,PLAYOFFS,TEAM_ID,TEAM_NAME,EASTERN
95,13,By Year,2004-05,82,47,35,0.573,3966.0,98.5,97.5,1.0,0.612,1.27,16.4,0.284,0.726,0.506,0.174,0.47100000000000003,0.517,95.11,0.498,1,8,8,8,12,16,5,9,11,21,19,9,13,11,21,14,13,11,13,210,2004-05,1,1610612741,CHI,True
96,14,By Year,2003-04,82,23,59,0.28,3966.0,93.9,100.5,-6.6,0.6409999999999999,1.36,16.8,0.281,0.7140000000000001,0.491,0.16899999999999998,0.446,0.486,94.82,0.446,1,18,19,18,15,20,11,17,7,18,15,10,16,18,17,20,21,12,18,210,2003-04,0,1610612741,CHI,True
97,15,By Year,2002-03,82,30,52,0.366,3985.0,97.3,103.1,-5.8,0.596,1.28,16.5,0.27699999999999997,0.695,0.489,0.17300000000000001,0.47100000000000003,0.512,96.14,0.457,1,16,17,16,4,17,15,16,17,20,17,12,21,19,20,13,16,4,16,210,2002-03,0,1610612741,CHI,True
98,16,By Year,2001-02,82,21,61,0.256,3961.0,95.5,104.8,-9.3,0.6459999999999999,1.45,17.4,0.266,0.7140000000000001,0.484,0.163,0.456,0.499,93.0,0.436,1,19,20,20,18,18,19,19,5,14,8,18,15,20,15,18,18,13,19,210,2001-02,0,1610612741,CHI,True
99,17,By Year,2000-01,82,15,67,0.183,3971.0,94.3,104.9,-10.6,0.665,1.4,17.5,0.266,0.703,0.47600000000000003,0.17,0.45,0.495,91.72,0.43200000000000005,1,21,22,22,9,19,20,21,1,16,6,17,19,22,18,19,19,20,20,210,2000-01,0,1610612741,CHI,True
100,18,By Year,1999-00,82,17,65,0.207,3961.0,91.2,102.3,-11.1,0.638,1.05,15.9,0.299,0.6990000000000001,0.495,0.204,0.44299999999999995,0.49,91.95,0.41700000000000004,1,20,21,21,17,21,13,22,8,22,22,4,20,16,22,21,20,18,22,210,1999-00,0,1610612741,CHI,True
101,19,By Year,1998-99,50,13,37,0.26,2414.0,89.8,100.1,-10.2,0.6609999999999999,1.31,16.5,0.268,0.7170000000000001,0.48100000000000004,0.17,0.424,0.47,90.69,0.42,22,22,9,19,22,22,8,20,2,19,18,16,14,21,19,22,22,21,21,210,1998-99,0,1610612741,CHI,True
102,20,By Year,1997-98,82,62,20,0.7559999999999999,3971.0,104.1,96.7,7.3,0.637,1.66,18.0,0.35700000000000004,0.706,0.531,0.155,0.473,0.516,91.96,0.56,1,2,3,3,11,7,2,4,9,4,2,2,18,3,13,12,14,17,3,210,1997-98,1,1610612741,CHI,True
103,21,By Year,1996-97,82,69,13,0.841,4069.0,111.1,99.2,12.0,0.654,1.93,19.5,0.359,0.693,0.529,0.146,0.511,0.547,89.94,0.586,1,1,1,1,1,1,7,1,4,1,1,1,22,4,5,1,1,22,1,210,1996-97,1,1610612741,CHI,True
236,0,By Year,2017-18,82,44,38,0.537,3986.0,104.5,104.0,0.5,0.585,1.58,17.3,0.215,0.79,0.502,0.145,0.52,0.551,97.75,0.505,1,13,14,14,5,10,19,16,10,5,4,21,1,12,4,5,6,1,15,210,2017-18,1,1610612748,MIA,True
237,1,By Year,2016-17,82,41,41,0.5,3956.0,105.2,104.1,1.0,0.544,1.58,16.3,0.242,0.764,0.5,0.13699999999999998,0.512,0.541,97.59,0.5,1,17,18,18,15,6,20,14,18,4,16,16,4,14,2,7,10,2,18,210,2016-17,0,1610612748,MIA,True
238,2,By Year,2015-16,82,48,34,0.585,3966.0,104.2,101.5,2.6,0.5429999999999999,1.48,16.4,0.23800000000000002,0.778,0.517,0.147,0.508,0.545,95.75,0.525,1,10,12,12,11,12,14,13,19,8,13,17,2,3,6,8,9,3,11,210,2015-16,1,1610612748,MIA,True
239,3,By Year,2014-15,82,37,45,0.451,3946.0,101.5,103.8,-2.4,0.564,1.34,16.2,0.23199999999999998,0.7340000000000001,0.488,0.159,0.5,0.54,93.26,0.49200000000000005,1,18,19,19,20,17,18,20,14,19,18,18,12,18,15,13,12,7,20,210,2014-15,0,1610612748,MIA,True
240,4,By Year,2013-14,82,54,28,0.659,3976.0,109.0,102.9,6.1,0.588,1.52,18.2,0.20600000000000002,0.73,0.478,0.158,0.5539999999999999,0.59,93.26,0.539,1,6,8,8,6,3,17,5,8,7,3,22,14,21,14,1,1,6,7,210,2013-14,1,1610612748,MIA,True
241,5,By Year,2012-13,82,66,16,0.805,3976.0,110.3,100.5,9.9,0.6,1.65,18.5,0.222,0.73,0.49,0.15,0.552,0.588,92.97,0.564,1,1,1,1,9,1,11,1,6,1,2,19,15,17,8,2,2,10,1,210,2012-13,1,1610612748,MIA,True
242,6,By Year,2011-12,66,46,20,0.6970000000000001,3208.0,104.3,97.1,7.2,0.5379999999999999,1.31,16.0,0.266,0.7390000000000001,0.511,0.161,0.505,0.5489999999999999,93.66,0.5529999999999999,21,12,3,5,21,11,3,4,21,21,19,10,9,7,17,11,7,5,5,210,2011-12,1,1610612748,MIA,True
243,7,By Year,2010-11,82,58,24,0.7070000000000001,3956.0,109.3,100.7,8.5,0.541,1.44,16.2,0.252,0.755,0.518,0.149,0.524,0.573,93.2,0.556,1,4,6,4,15,2,12,2,20,10,17,12,5,2,7,3,3,8,3,210,2010-11,1,1610612748,MIA,True
244,8,By Year,2009-10,82,47,35,0.573,3976.0,104.5,100.9,3.6,0.519,1.43,15.5,0.261,0.7490000000000001,0.507,0.14300000000000002,0.496,0.537,91.92,0.522,1,11,13,13,6,9,13,11,22,11,21,11,6,9,3,14,16,15,13,210,2009-10,1,1610612748,MIA,True
245,9,By Year,2008-09,82,43,39,0.524,3991.0,105.1,104.7,0.4,0.551,1.63,16.4,0.24600000000000002,0.7290000000000001,0.486,0.134,0.5,0.54,92.29,0.505,1,15,16,16,3,7,21,17,17,2,14,14,16,19,1,12,14,12,16,210,2008-09,1,1610612748,MIA,True
246,10,By Year,2007-08,82,15,67,0.183,3966.0,98.1,107.1,-9.0,0.585,1.37,16.4,0.221,0.7190000000000001,0.466,0.157,0.48200000000000004,0.522,92.5,0.445,1,22,22,22,11,20,22,22,9,17,15,20,19,22,13,18,18,11,22,210,2007-08,0,1610612748,MIA,True
247,11,By Year,2006-07,82,44,38,0.537,3971.0,102.6,102.0,0.6,0.5760000000000001,1.4,16.7,0.249,0.733,0.49700000000000005,0.159,0.506,0.541,92.1,0.508,1,13,14,14,10,14,16,15,12,14,9,13,13,15,16,10,11,14,14,210,2006-07,1,1610612748,MIA,True
248,12,By Year,2005-06,82,52,30,0.634,3951.0,106.4,101.7,4.7,0.557,1.43,16.5,0.267,0.764,0.526,0.154,0.517,0.556,93.81,0.5379999999999999,1,7,9,9,17,5,15,9,16,13,12,8,3,1,11,6,5,4,8,210,2005-06,1,1610612748,MIA,True
249,13,By Year,2004-05,82,59,23,0.72,3996.0,108.2,99.8,8.4,0.578,1.59,17.3,0.27,0.741,0.515,0.146,0.524,0.5589999999999999,93.09,0.556,1,3,5,3,2,4,10,3,11,3,6,6,7,5,5,4,4,9,4,210,2004-05,1,1610612748,MIA,True
250,14,By Year,2003-04,82,42,40,0.512,3951.0,99.3,98.9,0.4,0.573,1.38,15.7,0.27399999999999997,0.7340000000000001,0.502,0.152,0.46299999999999997,0.51,90.51,0.496,1,16,17,17,17,18,8,18,13,15,20,4,11,13,10,21,20,17,19,210,2003-04,1,1610612748,MIA,True
251,15,By Year,2002-03,82,25,57,0.305,3966.0,93.8,99.8,-6.0,0.5579999999999999,1.29,15.1,0.268,0.7390000000000001,0.49700000000000005,0.156,0.439,0.483,90.32,0.456,1,21,21,21,11,22,9,21,15,22,22,7,10,16,12,22,22,18,21,210,2002-03,0,1610612748,MIA,True
252,16,By Year,2001-02,82,36,46,0.439,3986.0,96.0,97.6,-1.6,0.594,1.37,16.6,0.266,0.74,0.505,0.163,0.46299999999999997,0.501,89.73,0.501,1,19,20,20,4,21,4,19,7,18,10,9,8,10,19,20,21,19,17,210,2001-02,0,1610612748,MIA,True
253,17,By Year,2000-01,82,50,32,0.61,3976.0,98.6,95.7,2.9,0.605,1.45,16.6,0.243,0.727,0.486,0.152,0.469,0.515,89.42,0.523,1,9,11,11,6,19,1,12,5,9,11,15,18,20,9,19,19,20,12,210,2000-01,1,1610612748,MIA,True
254,18,By Year,1999-00,82,52,30,0.634,3966.0,102.2,97.7,4.5,0.649,1.57,18.5,0.282,0.7290000000000001,0.516,0.162,0.495,0.5329999999999999,92.2,0.5429999999999999,1,7,9,9,11,15,5,10,1,6,1,3,17,4,18,15,17,13,6,210,1999-00,1,1610612748,MIA,True
255,19,By Year,1998-99,50,33,17,0.66,2405.0,102.0,96.0,6.0,0.631,1.37,17.3,0.273,0.71,0.507,0.171,0.494,0.54,87.2,0.56,22,20,2,7,22,16,2,7,2,16,5,5,20,8,21,16,13,22,2,210,1998-99,1,1610612748,MIA,True
256,20,By Year,1997-98,82,55,27,0.6709999999999999,3951.0,104.6,98.7,5.9,0.617,1.43,17.2,0.315,0.696,0.512,0.165,0.494,0.5379999999999999,90.62,0.535,1,5,7,6,17,8,7,8,3,12,7,1,22,6,20,17,15,16,10,210,1997-98,1,1610612748,MIA,True
257,21,By Year,1996-97,82,61,21,0.7440000000000001,4101.0,104.0,97.9,6.1,0.615,1.33,17.1,0.292,0.706,0.503,0.175,0.507,0.546,87.52,0.536,1,2,4,2,1,13,6,6,4,20,8,2,21,11,22,9,8,21,9,210,1996-97,1,1610612748,MIA,True
258,0,By Year,2017-18,82,44,38,0.537,3966.0,107.8,107.1,0.7,0.585,1.68,17.8,0.204,0.759,0.483,0.14,0.531,0.5710000000000001,98.46,0.502,1,3,5,4,12,1,19,7,14,4,4,22,2,20,3,1,1,1,7,210,2017-18,1,1610612749,MIL,True
259,1,By Year,2016-17,82,42,40,0.512,3956.0,106.9,106.4,0.5,0.624,1.73,18.6,0.215,0.754,0.488,0.14400000000000002,0.527,0.565,96.73,0.504,1,4,6,5,16,2,17,8,3,2,1,21,3,16,6,2,2,3,5,210,2016-17,1,1610612749,MIL,True
260,2,By Year,2015-16,82,33,49,0.402,3966.0,102.2,105.7,-3.5,0.603,1.52,17.7,0.249,0.731,0.49200000000000005,0.157,0.499,0.537,96.55,0.483,1,15,17,17,12,16,16,19,6,11,5,19,8,13,16,6,9,4,16,210,2015-16,0,1610612749,MIL,True
261,3,By Year,2014-15,82,41,41,0.5,3986.0,100.5,99.3,1.2,0.627,1.41,17.9,0.254,0.733,0.495,0.172,0.499,0.536,96.5,0.511,1,7,9,8,3,20,1,3,2,19,2,18,7,11,21,7,10,5,3,210,2014-15,1,1610612749,MIL,True
262,4,By Year,2013-14,82,15,67,0.183,3976.0,100.2,108.9,-8.7,0.596,1.42,16.7,0.271,0.7140000000000001,0.486,0.158,0.479,0.519,94.28,0.449,1,22,22,22,7,21,20,22,10,18,16,14,12,18,18,17,19,11,22,210,2013-14,0,1610612749,MIL,True
263,5,By Year,2012-13,82,38,44,0.46299999999999997,3966.0,100.9,102.3,-1.4,0.6,1.62,17.1,0.27899999999999997,0.713,0.488,0.14400000000000002,0.47600000000000003,0.51,97.32,0.488,1,11,13,13,15,18,6,14,7,7,11,8,13,15,5,19,22,2,13,210,2012-13,1,1610612749,MIL,True
264,6,By Year,2011-12,66,31,35,0.47,3173.0,102.4,102.4,0.0,0.62,1.67,17.7,0.27699999999999997,0.7090000000000001,0.48700000000000004,0.146,0.48100000000000004,0.521,96.42,0.503,21,17,3,12,21,15,7,11,4,5,6,10,15,17,9,16,18,6,6,210,2011-12,0,1610612749,MIL,True
265,7,By Year,2010-11,82,35,47,0.42700000000000005,3966.0,99.0,99.9,-1.0,0.5489999999999999,1.4,15.4,0.247,0.748,0.491,0.145,0.467,0.511,92.1,0.488,1,13,15,15,12,22,3,12,21,20,22,20,4,14,8,22,21,20,12,210,2010-11,0,1610612749,MIL,True
266,8,By Year,2009-10,82,46,36,0.561,3996.0,102.0,100.9,1.0,0.57,1.6,16.5,0.262,0.764,0.501,0.138,0.48200000000000004,0.518,94.01,0.495,1,2,4,2,2,17,4,4,18,8,19,15,1,4,2,15,20,13,11,210,2009-10,1,1610612749,MIL,True
267,9,By Year,2008-09,82,34,48,0.415,3956.0,103.8,104.9,-1.2,0.599,1.56,17.0,0.278,0.74,0.499,0.147,0.483,0.531,95.18,0.485,1,14,16,16,16,8,12,13,8,10,12,9,6,8,11,13,12,8,15,210,2008-09,0,1610612749,MIL,True
268,10,By Year,2007-08,82,26,56,0.317,3971.0,102.4,109.8,-7.5,0.5820000000000001,1.45,16.6,0.3,0.73,0.506,0.156,0.48200000000000004,0.522,93.85,0.452,1,21,21,21,8,14,22,21,16,15,17,3,9,1,15,14,17,14,21,210,2007-08,0,1610612749,MIL,True
269,11,By Year,2006-07,82,28,54,0.341,3971.0,104.0,109.1,-5.0,0.5670000000000001,1.43,16.8,0.276,0.6809999999999999,0.47600000000000003,0.158,0.504,0.541,94.77,0.456,1,19,20,20,8,7,21,20,19,17,15,11,21,22,17,4,7,9,20,210,2006-07,0,1610612749,MIL,True
270,12,By Year,2005-06,82,40,42,0.488,3971.0,103.3,105.0,-1.7,0.594,1.48,16.9,0.273,0.746,0.505,0.154,0.49200000000000005,0.535,93.57,0.486,1,10,12,11,8,12,13,15,11,14,14,13,5,2,13,11,11,15,14,210,2005-06,1,1610612749,MIL,True
271,13,By Year,2004-05,82,30,52,0.366,3956.0,103.4,106.7,-3.3,0.58,1.52,16.5,0.29,0.72,0.503,0.147,0.475,0.527,93.47,0.478,1,18,19,19,16,10,18,18,17,12,18,5,10,3,10,21,15,16,18,210,2004-05,0,1610612749,MIL,True
272,14,By Year,2003-04,82,41,41,0.5,3956.0,103.5,102.6,0.9,0.63,1.69,17.7,0.276,0.718,0.49700000000000005,0.14300000000000002,0.47700000000000004,0.528,94.12,0.51,1,7,9,8,16,9,9,6,1,3,7,12,11,10,4,18,14,12,4,210,2003-04,1,1610612749,MIL,True
273,15,By Year,2002-03,82,42,40,0.512,3981.0,106.2,105.3,1.0,0.599,1.75,17.6,0.256,0.6990000000000001,0.47700000000000004,0.136,0.5,0.5429999999999999,92.91,0.495,1,4,6,5,5,4,14,5,9,1,8,17,18,21,1,5,4,17,10,210,2002-03,1,1610612749,MIL,True
274,16,By Year,2001-02,82,41,41,0.5,3981.0,104.2,103.9,0.4,0.607,1.6,17.8,0.256,0.7090000000000001,0.493,0.151,0.507,0.544,92.76,0.502,1,7,9,8,6,6,10,9,5,9,3,16,16,12,12,3,3,19,8,210,2001-02,0,1610612749,MIL,True
275,17,By Year,2000-01,82,52,30,0.634,3956.0,106.3,101.2,5.1,0.593,1.64,17.4,0.281,0.711,0.498,0.145,0.499,0.542,94.75,0.519,1,1,2,1,16,3,5,1,12,6,9,7,14,9,7,8,5,10,1,210,2000-01,1,1610612749,MIL,True
276,18,By Year,1999-00,82,42,40,0.512,3971.0,104.9,104.9,0.0,0.583,1.51,17.2,0.3,0.696,0.499,0.155,0.494,0.539,95.55,0.498,1,4,6,5,8,5,11,10,15,13,10,2,19,7,14,10,8,7,9,210,1999-00,1,1610612749,MIL,True
277,19,By Year,1998-99,50,28,22,0.56,2410.0,102.4,99.5,2.9,0.588,1.43,17.0,0.29,0.6759999999999999,0.486,0.161,0.489,0.53,89.59,0.512,22,19,1,3,22,13,2,2,13,16,13,6,22,19,19,12,13,21,2,210,1998-99,1,1610612749,MIL,True
278,20,By Year,1997-98,82,36,46,0.439,3986.0,100.6,102.4,-1.8,0.565,1.19,15.9,0.314,0.691,0.501,0.18,0.475,0.527,92.84,0.483,1,12,14,14,3,19,8,16,20,22,21,1,20,5,22,20,16,18,17,210,1997-98,0,1610612749,MIL,True
279,21,By Year,1996-97,82,33,49,0.402,4078.0,103.4,105.6,-2.2,0.5429999999999999,1.25,15.9,0.297,0.6990000000000001,0.499,0.17,0.496,0.541,88.9,0.47700000000000004,1,15,17,17,1,11,15,17,22,21,20,4,17,6,20,9,6,22,19,210,1996-97,0,1610612749,MIL,True
302,0,By Year,2017-18,82,28,54,0.341,3971.0,104.3,108.5,-4.2,0.619,1.56,17.5,0.21,0.77,0.48700000000000004,0.149,0.514,0.551,101.07,0.474,1,14,16,14,8,5,22,13,8,6,7,21,1,16,5,2,2,2,13,210,2017-18,0,1610612751,BKN,True
303,1,By Year,2016-17,82,20,62,0.244,3951.0,101.9,108.0,-6.1,0.5660000000000001,1.29,16.0,0.196,0.7609999999999999,0.48200000000000004,0.159,0.507,0.551,103.58,0.46,1,20,21,21,16,8,19,18,17,21,15,22,3,18,18,3,3,1,16,210,2016-17,0,1610612751,BKN,True
304,2,By Year,2015-16,82,21,61,0.256,3951.0,100.9,108.5,-7.6,0.583,1.51,17.1,0.24100000000000002,0.757,0.494,0.151,0.49200000000000005,0.527,97.37,0.46,1,19,20,20,16,14,21,21,11,11,9,17,4,11,7,7,10,3,17,210,2015-16,0,1610612751,BKN,True
305,3,By Year,2014-15,82,38,44,0.46299999999999997,3986.0,101.9,105.0,-3.1,0.5589999999999999,1.51,16.4,0.239,0.737,0.489,0.14400000000000002,0.491,0.529,94.97,0.48,1,10,11,10,3,9,13,12,19,10,12,19,9,15,3,8,7,5,10,210,2014-15,1,1610612751,BKN,True
306,4,By Year,2013-14,82,44,38,0.537,3976.0,104.4,104.9,-0.6,0.585,1.44,16.8,0.217,0.723,0.47100000000000003,0.154,0.514,0.555,93.68,0.49200000000000005,1,6,7,6,5,4,12,8,10,14,10,20,14,21,12,1,1,12,8,210,2013-14,1,1610612751,BKN,True
307,5,By Year,2012-13,82,49,33,0.598,3971.0,105.0,103.6,1.4,0.5670000000000001,1.38,16.2,0.309,0.737,0.522,0.159,0.498,0.536,91.23,0.509,1,2,2,2,9,2,11,5,15,16,13,4,10,1,19,5,6,22,5,210,2012-13,1,1610612751,BKN,True
308,6,By Year,2011-12,66,22,44,0.33299999999999996,3178.0,99.7,106.9,-7.2,0.58,1.32,15.9,0.278,0.7070000000000001,0.486,0.161,0.473,0.516,92.71,0.44799999999999995,21,18,11,15,21,17,16,20,12,19,17,8,17,17,21,13,14,15,20,210,2011-12,0,1610612751,BKN,True
309,7,By Year,2010-11,82,24,58,0.293,4001.0,100.2,107.0,-6.9,0.59,1.5,16.7,0.261,0.742,0.494,0.149,0.474,0.517,92.39,0.452,1,17,19,19,2,16,17,19,9,13,11,10,6,10,6,12,12,17,19,210,2010-11,0,1610612751,BKN,True
310,8,By Year,2009-10,82,12,70,0.146,3956.0,98.1,108.0,-10.0,0.547,1.3,15.2,0.251,0.718,0.474,0.153,0.45799999999999996,0.509,93.62,0.429,1,22,22,22,14,20,18,22,21,20,21,15,15,19,11,19,19,13,22,210,2009-10,0,1610612751,BKN,True
311,9,By Year,2008-09,82,34,48,0.415,3966.0,105.4,108.2,-2.8,0.5589999999999999,1.52,16.2,0.252,0.735,0.49,0.141,0.49700000000000005,0.5429999999999999,92.3,0.474,1,11,13,11,10,1,20,11,18,9,14,14,11,13,1,6,5,18,14,210,2008-09,0,1610612751,BKN,True
312,10,By Year,2007-08,82,34,48,0.415,3966.0,101.4,106.6,-5.2,0.674,1.57,18.2,0.266,0.738,0.501,0.159,0.48100000000000004,0.528,93.87,0.475,1,11,13,11,10,12,15,16,3,5,5,9,8,6,17,9,8,11,12,210,2007-08,0,1610612751,BKN,True
313,11,By Year,2006-07,82,41,41,0.5,3976.0,103.7,103.5,0.2,0.674,1.62,18.7,0.24600000000000002,0.7440000000000001,0.49700000000000005,0.157,0.504,0.546,93.61,0.499,1,9,10,9,5,6,10,7,4,4,2,16,5,9,15,4,4,14,6,210,2006-07,1,1610612751,BKN,True
314,12,By Year,2005-06,82,49,33,0.598,3956.0,101.5,99.8,1.7,0.6779999999999999,1.68,18.3,0.24,0.763,0.498,0.14800000000000002,0.478,0.528,92.03,0.513,1,2,2,2,14,10,4,4,2,1,4,18,2,8,4,10,9,19,4,210,2005-06,1,1610612751,BKN,True
315,13,By Year,2004-05,82,42,40,0.512,3981.0,98.3,100.4,-2.1,0.644,1.52,17.3,0.255,0.732,0.49,0.153,0.46299999999999997,0.512,91.73,0.49,1,8,9,8,4,18,5,10,7,8,8,13,12,14,10,18,18,21,9,210,2004-05,1,1610612751,BKN,True
316,14,By Year,2003-04,82,47,35,0.573,3941.0,98.2,95.2,3.0,0.7140000000000001,1.66,19.3,0.259,0.7390000000000001,0.499,0.16,0.47100000000000003,0.515,91.9,0.5329999999999999,1,5,6,5,20,19,1,3,1,3,1,11,7,7,20,14,16,20,3,210,2003-04,1,1610612751,BKN,True
317,15,By Year,2002-03,82,49,33,0.598,3951.0,100.6,95.5,5.1,0.649,1.56,17.7,0.287,0.731,0.509,0.156,0.46799999999999997,0.518,94.23,0.544,1,2,2,2,16,15,2,1,6,7,6,6,13,3,14,16,11,9,1,210,2002-03,1,1610612751,BKN,True
318,16,By Year,2001-02,82,52,30,0.634,3966.0,101.1,96.6,4.5,0.654,1.67,18.4,0.292,0.716,0.503,0.152,0.47600000000000003,0.515,94.54,0.537,1,1,1,1,10,13,3,2,5,2,3,5,16,5,9,11,15,6,2,210,2001-02,1,1610612751,BKN,True
319,17,By Year,2000-01,82,26,56,0.317,3946.0,96.9,103.0,-6.1,0.5760000000000001,1.33,15.6,0.257,0.7,0.473,0.155,0.452,0.504,94.46,0.446,1,15,17,17,19,21,7,17,14,18,20,12,18,20,13,21,20,7,21,210,2000-01,0,1610612751,BKN,True
320,18,By Year,1999-00,82,31,51,0.37799999999999995,3966.0,102.3,103.3,-1.0,0.5670000000000001,1.51,15.9,0.281,0.672,0.47,0.142,0.46799999999999997,0.517,95.14,0.479,1,13,15,13,10,7,8,9,16,12,16,7,21,22,2,15,13,4,11,210,1999-00,0,1610612751,BKN,True
321,19,By Year,1998-99,50,16,34,0.32,2410.0,96.3,100.6,-4.4,0.546,1.23,14.4,0.311,0.6970000000000001,0.494,0.158,0.434,0.485,94.34,0.466,22,21,5,16,22,22,6,14,22,22,22,3,19,12,16,22,22,8,15,210,1998-99,0,1610612751,BKN,True
322,20,By Year,1997-98,82,43,39,0.524,3976.0,104.8,103.3,1.4,0.552,1.43,15.6,0.36700000000000005,0.664,0.506,0.151,0.46299999999999997,0.513,94.05,0.49700000000000005,1,7,8,7,5,3,9,6,20,15,19,1,22,4,8,17,17,10,7,210,1997-98,1,1610612751,BKN,True
323,21,By Year,1996-97,82,26,56,0.317,4078.0,101.4,106.5,-5.1,0.5760000000000001,1.34,15.7,0.364,0.69,0.518,0.16399999999999998,0.456,0.499,92.4,0.457,1,15,17,17,1,11,14,15,13,17,18,2,20,2,22,20,21,16,18,210,1996-97,0,1610612751,BKN,True
324,0,By Year,2017-18,82,29,53,0.354,3966.0,104.1,108.4,-4.2,0.573,1.58,17.4,0.24100000000000002,0.767,0.505,0.147,0.51,0.544,99.24,0.48100000000000004,1,17,18,18,13,7,18,18,8,2,2,20,1,6,8,3,6,1,13,210,2017-18,0,1610612752,NYK,True
325,1,By Year,2016-17,82,31,51,0.37799999999999995,3971.0,104.7,108.7,-4.1,0.551,1.57,16.3,0.266,0.741,0.503,0.139,0.496,0.534,98.63,0.48200000000000004,1,15,16,16,10,6,20,17,15,3,10,10,6,7,5,8,10,3,12,210,2016-17,0,1610612752,NYK,True
326,2,By Year,2015-16,82,32,50,0.39,3961.0,102.0,104.8,-2.8,0.557,1.53,16.1,0.237,0.758,0.501,0.139,0.483,0.527,95.83,0.48700000000000004,1,13,14,14,16,11,11,12,13,8,12,21,2,9,3,13,15,6,11,210,2015-16,0,1610612752,NYK,True
327,3,By Year,2014-15,82,17,65,0.207,3971.0,97.1,107.2,-10.1,0.606,1.45,16.8,0.245,0.731,0.48100000000000004,0.155,0.47,0.508,93.67,0.441,1,22,22,22,10,21,16,22,5,10,5,15,11,18,11,20,22,9,21,210,2014-15,0,1610612752,NYK,True
328,4,By Year,2013-14,82,37,45,0.451,3971.0,105.4,106.5,-1.0,0.542,1.54,16.1,0.251,0.743,0.49,0.139,0.505,0.541,92.59,0.49,1,8,10,10,10,3,13,9,18,6,11,13,5,16,2,5,7,14,9,210,2013-14,0,1610612752,NYK,True
329,5,By Year,2012-13,82,54,28,0.659,3946.0,108.6,103.5,5.1,0.527,1.6,15.8,0.256,0.747,0.493,0.131,0.515,0.55,92.03,0.512,1,2,3,2,20,1,9,1,20,1,17,12,3,15,1,1,2,17,6,210,2012-13,1,1610612752,NYK,True
330,6,By Year,2011-12,66,36,30,0.545,3188.0,101.4,98.4,3.0,0.562,1.26,15.7,0.266,0.737,0.499,0.166,0.49200000000000005,0.5329999999999999,95.7,0.52,21,10,4,5,21,13,6,5,10,18,18,9,9,11,16,10,11,7,2,210,2011-12,1,1610612752,NYK,True
331,7,By Year,2010-11,82,42,40,0.512,3956.0,108.3,106.9,1.4,0.56,1.56,16.5,0.242,0.7190000000000001,0.479,0.139,0.513,0.561,98.1,0.504,1,6,8,8,19,2,15,8,11,5,9,18,19,19,4,2,1,4,8,210,2010-11,1,1610612752,NYK,True
332,8,By Year,2009-10,82,29,53,0.354,3976.0,105.2,109.1,-4.0,0.5670000000000001,1.54,16.8,0.235,0.721,0.474,0.14400000000000002,0.509,0.547,96.1,0.474,1,17,18,18,5,5,21,16,9,7,7,22,17,22,7,4,3,5,15,210,2009-10,0,1610612752,NYK,True
333,9,By Year,2008-09,82,32,50,0.39,3961.0,105.3,108.4,-3.1,0.551,1.48,16.0,0.244,0.727,0.478,0.14300000000000002,0.503,0.544,99.03,0.467,1,13,14,14,16,4,19,13,16,9,14,16,15,20,6,6,5,2,18,210,2008-09,0,1610612752,NYK,True
334,10,By Year,2007-08,82,23,59,0.28,3976.0,101.4,109.6,-8.2,0.516,1.29,14.7,0.28600000000000003,0.727,0.499,0.151,0.475,0.518,94.07,0.44,1,20,20,20,8,14,22,21,22,16,21,5,16,12,10,18,19,8,22,210,2007-08,0,1610612752,NYK,True
335,11,By Year,2006-07,82,33,49,0.402,4001.0,102.7,106.3,-3.6,0.528,1.09,14.8,0.31,0.74,0.527,0.18100000000000002,0.494,0.539,93.14,0.47100000000000003,1,11,12,12,2,9,12,15,19,21,20,2,8,1,20,9,8,12,17,210,2006-07,0,1610612752,NYK,True
336,12,By Year,2005-06,82,23,59,0.28,3986.0,101.1,108.4,-7.3,0.52,1.01,14.3,0.312,0.728,0.518,0.187,0.48100000000000004,0.534,93.22,0.444,1,20,20,20,3,15,17,20,21,22,22,1,14,3,21,15,9,11,20,210,2005-06,0,1610612752,NYK,True
337,13,By Year,2004-05,82,33,49,0.402,3976.0,103.0,106.5,-3.5,0.5589999999999999,1.38,16.0,0.28300000000000003,0.7120000000000001,0.496,0.155,0.485,0.531,93.08,0.475,1,11,12,12,5,8,14,14,12,13,13,6,21,14,12,12,12,13,14,210,2004-05,0,1610612752,NYK,True
338,14,By Year,2003-04,82,39,43,0.47600000000000003,3976.0,99.1,100.3,-1.2,0.588,1.31,16.5,0.28,0.728,0.507,0.16899999999999998,0.474,0.518,92.08,0.488,1,7,9,9,5,18,7,10,7,15,8,7,13,5,18,19,18,16,10,210,2003-04,1,1610612752,NYK,True
